question_id,area,standard,question_type,question,reference_answer,generator_model,fk_grade,judge_Gemini Flash 3,judge_Nemotron 3 Super 120b a12,judge_OSS 120b,rationale_Gemini Flash 3,rationale_Nemotron 3 Super 120b a12,rationale_OSS 120b,majority_label,human_review_flag
HS-PS1-001,HS-PS1,HS-PS1-1,recall,What are the electrons in the outermost energy level of an atom called?,The electrons in the outermost energy level are called valence electrons. They are the electrons most involved in chemical bonding and reactions.,claude-4.6-sonnet-thinking,8.54,1,1,1,"The reference answer correctly identifies the electrons as valence electrons and explains their significance in chemical reactions, which is central to understanding periodic trends in the HS-PS1-1 standard.",The answer correctly identifies the outermost electrons as valence electrons and provides appropriate supporting detail.,"The answer correctly identifies outermost electrons as valence electrons and provides a brief, accurate description.",1,0
HS-PS1-006,HS-PS1,HS-PS1-2,recall,How many valence electrons does an element in Group 17 (the halogens) have?,"Elements in Group 17, the halogens, have seven valence electrons. Because they need only one more electron to complete their outer shell, halogens are highly reactive and tend to gain one electron in chemical reactions.",claude-4.6-sonnet-thinking,7.63,1,1,1,The answer accurately identifies that Group 17 elements have seven valence electrons and correctly explains how this configuration influences their reactivity and chemical behavior.,"The reference answer correctly states that Group 17 elements have seven valence electrons and adds relevant explanatory context, fully addressing the question.","The answer correctly states that Group 17 elements have seven valence electrons, directly addressing the question.",1,0
HS-PS1-007,HS-PS1,HS-PS1-3,recall,What does a substance's melting point tell you about the strength of the forces between its particles?,"A higher melting point indicates stronger electrical forces between particles, because more energy (heat) is required to overcome those attractions and change the substance from solid to liquid.",claude-4.6-sonnet-thinking,7.7,1,1,1,The answer correctly identifies that higher melting points correlate with stronger interparticle forces and explains the relationship in terms of the energy required to overcome those attractions.,"The answer correctly states that a higher melting point reflects stronger intermolecular/electrical forces because more thermal energy is needed to break them, which aligns with the standard's goal.","The answer correctly explains that a higher melting point reflects stronger intermolecular (electrical) forces, matching the standard.",1,0
HS-PS1-029,HS-PS1,HS-PS1-1,conceptual,Why do elements in the same group of the periodic table have similar chemical properties?,"Elements in the same group have the same number of valence electrons, which determines how they interact with other atoms. Because chemical behavior is driven by the outermost electrons, elements sharing that configuration tend to react in similar ways.",claude-4.6-sonnet-thinking,11.5,1,1,1,"The answer accurately identifies that valence electrons govern chemical reactivity and that their consistent number within a group leads to similar chemical properties, aligning perfectly with the HS-PS1-1 standard.","The answer correctly states that elements in the same group share the same number of valence electrons, which governs their chemical behavior, aligning with HS‑PS1‑1.","The answer correctly explains that shared valence electron count gives similar chemical behavior, which fully addresses the question.",1,0
HS-PS1-034,HS-PS1,HS-PS1-2,conceptual,Why do noble gases almost never form chemical bonds with other elements?,"Noble gases have a full outermost electron shell (8 valence electrons), making them extremely stable and giving them little tendency to gain, lose, or share electrons with other atoms.",claude-4.6-sonnet-thinking,9.74,1,1,1,"The answer correctly identifies that a full valence shell leads to chemical stability and a lack of reactivity, which aligns with the requirements of the HS-PS1-2 standard.","The answer correctly explains that noble gases have a full outermost electron shell, which gives them exceptional stability and little tendency to gain, lose, or share electrons, thus rarely forming bonds.","The answer correctly explains that noble gases have a complete valence shell, making them stable and unlikely to gain, lose, or share electrons, which fully addresses why they rarely form bonds.",1,0
HS-PS1-038,HS-PS1,HS-PS1-3,conceptual,Why do substances with higher melting points generally have stronger electrical forces between their particles?,"A higher melting point means more energy is needed to overcome the attractions holding particles together. This indicates that the electrical (electrostatic) forces between those particles are stronger, requiring greater thermal energy to separate them.",claude-4.6-sonnet-thinking,13.86,1,1,1,"The answer correctly identifies that higher melting points reflect a greater requirement for thermal energy to overcome the electrostatic attractions between particles, which is a direct application of standard HS-PS1-3.","The answer correctly links higher melting points to greater energy needed to overcome stronger electrostatic attractions between particles, which aligns with the standard’s goal of inferring force strength from bulk-scale observations.","The answer correctly explains that higher melting points reflect stronger electrostatic attractions that require more energy to break, directly answering the question.",1,0
HS-PS1-060,HS-PS1,HS-PS1-1,applied,"If you need a material that will not react easily with other elements, would you choose neon or sulfur? Use the periodic table to explain your choice.","Neon would be the better choice because it is a noble gas with a full outermost energy level (8 electrons), making it extremely unreactive. Sulfur has 6 valence electrons and readily forms bonds to complete its outer shell.",claude-4.6-sonnet-thinking,8.47,1,1,1,"The answer correctly identifies neon's stability based on its full outer electron shell compared to sulfur's reactivity, directly addressing the periodic table trends required by the standard.","The answer correctly identifies neon's full valence shell as the reason for its low reactivity and contrasts it with sulfur's valence electrons, satisfying HS-PS1-1.",The answer correctly identifies neon as the less reactive material and explains using valence electron configurations as required by the standard.,1,0
HS-PS1-065,HS-PS1,HS-PS1-2,applied,"If you mix potassium (K) with chlorine gas (Cl₂), what product would you predict forms, and why does this reaction occur readily?","Potassium chloride (KCl) forms because potassium has one outermost electron it readily donates and chlorine needs one electron to complete its outermost shell. This transfer of electrons satisfies both atoms' tendency to achieve a full outer shell, making the reaction favorable.",claude-4.6-sonnet-thinking,10.69,1,1,1,"The answer accurately identifies the product and explains the reaction mechanism based on the valence electron states and the octet rule, which is appropriate for the HS-PS1-2 standard.","The answer correctly predicts KCl formation and explains the reaction's readiness via electron transfer to achieve full outer shells, aligning with HS‑PS1‑2.",The answer correctly identifies KCl as the product and explains that electron transfer to achieve full outer shells drives the favorable reaction.,1,0
HS-PS1-070,HS-PS1,HS-PS1-3,applied,"If you observe that substance A has a much higher melting point than substance B, what can you infer about the electrical forces between the particles of each substance?","The higher melting point of substance A indicates stronger electrical (intermolecular or ionic) forces between its particles, because more thermal energy is required to overcome those attractions and allow the particles to move freely.",claude-4.6-sonnet-thinking,13.62,1,1,1,"The answer accurately explains the relationship between a bulk property (melting point) and the strength of the underlying electrical forces, aligning perfectly with the standard.",The answer correctly links the higher melting point of substance A to stronger electrical forces between its particles and explains why more thermal energy is needed.,"The answer correctly states that a higher melting point implies stronger electrical (intermolecular/ionic) forces between particles, which aligns with the standard.",1,0
HS-PS1-074,HS-PS1,HS-PS1-4,applied,"When methane (CH₄) burns in oxygen to form carbon dioxide and water, the reaction releases a large amount of heat. Based on bond energies, what does this tell you about the bonds broken versus the bonds formed?","It tells you that the energy released when forming the new bonds in CO₂ and H₂O is greater than the energy required to break the bonds in CH₄ and O₂, so the overall reaction releases energy as heat, making it exothermic.",claude-4.6-sonnet-thinking,8.85,1,1,1,"The answer accurately explains that an exothermic reaction occurs when the energy released during bond formation exceeds the energy required to break the initial bonds, directly addressing the core concept of standard HS-PS1-4.","The answer correctly states that the energy released from forming bonds in products exceeds the energy needed to break bonds in reactants, explaining the exothermic nature of methane combustion.","The answer correctly states that the total energy of bonds formed exceeds the energy required to break the original bonds, explaining the exothermic heat release.",1,0
HS-PS2-001,HS-PS2,HS-PS2-1,recall,"According to Newton's second law, if the net force on an object doubles while its mass stays the same, what happens to its acceleration?","The acceleration also doubles. Since a = F/m, acceleration is directly proportional to net force when mass is constant.",claude-4.6-sonnet-thinking,10.98,1,1,1,"The answer accurately applies Newton's second law, showing the direct proportionality between force and acceleration when mass is held constant.","The answer correctly states that acceleration doubles when force doubles at constant mass, directly reflecting Newton's second law.","The answer correctly states that acceleration doubles, accurately applying a = F/m and fully addressing the question.",1,0
HS-PS2-004,HS-PS2,HS-PS2-2,recall,What does the law of conservation of momentum state?,The law of conservation of momentum states that the total momentum of a system remains constant if no net external force acts on the system. The total momentum before an event equals the total momentum after the event.,claude-4.6-sonnet-thinking,6.28,1,1,1,The answer accurately and completely states the law of conservation of momentum and includes the necessary condition regarding net external forces.,"The answer accurately states that total momentum is conserved when no net external force acts, matching the HS‑PS2‑2 standard.","The answer correctly and completely states that total momentum remains constant in the absence of net external forces, matching the conservation of momentum principle.",1,0
HS-PS2-010,HS-PS2,HS-PS2-3,recall,What is the impulse-momentum theorem?,The impulse-momentum theorem states that the impulse acting on an object equals its change in momentum: F × Δt = Δp = m × Δv.,claude-4.6-sonnet-thinking,9.96,1,1,1,"The answer accurately defines the impulse-momentum theorem and provides the correct mathematical formula, which is the foundational concept for explaining how increasing collision time reduces impact force.",The reference answer correctly states the impulse-momentum theorem (impulse equals change in momentum) and is sufficient for the high-school benchmark.,"The answer correctly defines the impulse-momentum theorem and provides the appropriate formula linking force, time, and change in momentum.",1,0
HS-PS2-020,HS-PS2,HS-PS2-1,conceptual,Why does a heavier object accelerate less than a lighter object when the same force is applied to both?,"According to Newton's second law (a = F/m), acceleration is inversely proportional to mass. A heavier object has more mass, so the same net force produces a smaller acceleration.",claude-4.6-sonnet-thinking,9.21,1,1,1,The answer accurately applies the mathematical relationship of Newton's second law to explain the inverse proportionality between mass and acceleration when force is held constant.,"The answer correctly applies Newton's second law to explain that acceleration decreases with increasing mass for a constant force, directly addressing the question.",The answer correctly cites Newton's second law and explains that acceleration decreases with increased mass for a constant force.,1,0
HS-PS2-026,HS-PS2,HS-PS2-2,conceptual,Why does the total momentum of a system remain constant when no net external force acts on it?,"Newton's second law states that a net force is required to change momentum. When there is no net external force, nothing is changing the total momentum of the system, so it stays the same.",claude-4.6-sonnet-thinking,8.47,1,1,1,"The answer accurately explains the relationship between net force and the rate of change of momentum as defined by Newton's Second Law, which directly supports the principle of conservation of momentum.","The answer correctly states that Newton's second law (F = dp/dt) implies zero net external force yields zero rate of change of momentum, so total momentum remains constant, which satisfies HS-PS2-2.","The answer correctly explains that without a net external force, momentum cannot change, aligning with Newton's second law and the conservation principle.",1,0
HS-PS2-032,HS-PS2,HS-PS2-3,conceptual,Why does increasing the time of a collision reduce the force experienced by an object?,"According to the impulse-momentum theorem, impulse equals force multiplied by time. If the change in momentum (impulse) stays the same, spreading the collision over a longer time means the average force must be smaller.",claude-4.6-sonnet-thinking,9.14,1,1,1,"The answer accurately explains the relationship between force, time, and momentum using the impulse-momentum theorem, which is the core scientific principle for this standard.","The answer correctly applies the impulse‑momentum theorem to show that, for a fixed change in momentum, a longer collision time results in a smaller average force, directly answering the question.","The answer correctly explains that for a constant change in momentum, a longer collision time leads to a smaller average force via the impulse–momentum relation.",1,0
HS-PS2-048,HS-PS2,HS-PS2-1,applied,"Two cars have the same engine applying the same net force, but one car has twice the mass of the other. How do their accelerations compare?","The lighter car accelerates twice as fast as the heavier one. Since a = F/m, doubling the mass while keeping force constant cuts the acceleration in half.",claude-4.6-sonnet-thinking,5.36,1,1,1,The answer correctly applies Newton's second law to demonstrate that acceleration is inversely proportional to mass when force is constant.,"The answer correctly applies a = F/m, showing that the lighter car’s acceleration is twice that of the heavier car, which aligns with HS‑PS2‑1’s focus on the relationship among force, mass, and acceleration.","The answer correctly applies Newton's second law, stating that the lighter car's acceleration is twice that of the heavier car when force is constant.",1,0
HS-PS2-054,HS-PS2,HS-PS2-2,applied,"A 70 kg skater at rest pushes off a 50 kg skater. If the 50 kg skater moves at 3 m/s to the right, what is the velocity of the 70 kg skater?","Using conservation of momentum, the total initial momentum is zero, so 70v + 50(3) = 0, giving v = −2.14 m/s. The 70 kg skater moves at about 2.14 m/s to the left.",claude-4.6-sonnet-thinking,5.51,1,1,1,"The answer correctly applies the principle of conservation of momentum to calculate the velocity, providing the correct magnitude, direction, and mathematical setup required by the standard.","The answer correctly applies conservation of momentum, computes the velocity as −2.14 m/s (left), and provides the necessary mathematical representation.",The answer correctly applies momentum conservation to find the 70 kg skater’s speed (~2.14 m/s) and direction opposite to the 50 kg skater.,1,0
HS-PS2-059,HS-PS2,HS-PS2-3,applied,A car bumper is designed to crumple during a collision instead of staying rigid. How does this crumpling reduce the force experienced by the passengers?,"Crumpling increases the time over which the collision occurs, and since impulse equals force multiplied by time, a longer collision time means a smaller average force is exerted on the passengers for the same change in momentum.",claude-4.6-sonnet-thinking,8.64,1,1,1,The answer accurately applies the impulse-momentum theorem by explaining that increasing the duration of a collision reduces the average force for a fixed change in momentum.,"The answer correctly applies the impulse-momentum theorem, explaining that increasing collision time reduces average force for the same change in momentum.","The answer correctly explains that crumpling lengthens the collision time, decreasing the average force via the impulse-momentum relationship, fully addressing the question.",1,0
HS-PS2-065,HS-PS2,HS-PS2-4,applied,The Moon is about 60 times farther from Earth's center than Earth's surface is. How does the gravitational force on an astronaut at the Moon's orbital distance compare to the force on that astronaut standing on Earth's surface?,"The gravitational force would be about 1/3600 (60² = 3600) of the surface force, since gravitational force is inversely proportional to the square of the distance between the centers.",claude-4.6-sonnet-thinking,9.21,1,1,1,The answer correctly applies the inverse square law of gravitation to determine that the force is 1/3600th the surface force when distance increases by a factor of 60.,"The answer correctly applies the inverse-square law, showing the gravitational force at the Moon's distance is 1/3600 of that at Earth's surface.","The answer correctly applies the inverse-square law, giving the force as 1/3600 of the surface value, which fully addresses the question.",1,0
HS-PS3-001,HS-PS3,HS-PS3-1,recall,What does it mean for energy to be 'transferred' versus 'transformed'?,"Energy transfer means energy moves from one object to another (e.g., heat flowing from a hot pan to your hand), while energy transformation means energy changes from one form to another within a system (e.g., chemical energy converting to kinetic energy).",claude-4.6-sonnet-thinking,5.86,1,1,1,The answer accurately defines and distinguishes between energy transfer and energy transformation using appropriate real-world examples.,"The answer correctly distinguishes energy transfer as movement between objects and energy transformation as a change of form within a system, using clear examples that match the standard's conceptual requirements.","The answer accurately distinguishes energy transfer (movement between objects) from energy transformation (change of form) with clear examples, meeting the standard.",1,0
HS-PS3-004,HS-PS3,HS-PS3-2,recall,What is the law of conservation of energy?,"The law of conservation of energy states that energy cannot be created or destroyed, only converted from one form to another. The total energy of an isolated system remains constant.",claude-4.6-sonnet-thinking,6.71,1,1,1,"The reference answer provides a scientifically accurate and complete definition of the law of conservation of energy, which is the foundational principle required to account for energy transfers at both the macroscopic and microscopic scales as described in standard HS-PS3-2.",The answer correctly states the law of conservation of energy and is sufficient for a high‑school level explanation.,"The answer accurately defines the law of conservation of energy, stating that energy is neither created nor destroyed and that total energy in an isolated system stays constant.",1,0
HS-PS3-009,HS-PS3,HS-PS3-3,recall,What energy conversion takes place in a solar panel?,A solar panel converts light energy (radiant energy) into electrical energy.,claude-4.6-sonnet-thinking,7.59,1,1,1,"The answer accurately identifies the primary energy conversion in a solar panel, which directly relates to the energy conversion concepts outlined in standard HS-PS3-3.","The answer correctly identifies that a solar panel converts light (radiant) energy into electrical energy, which satisfies the standard's focus on energy conversion.","The answer correctly identifies that a solar panel converts light (radiant) energy into electrical energy, fully addressing the question.",1,0
HS-PS3-022,HS-PS3,HS-PS3-1,conceptual,Why must the total change in energy of all components in a closed system always add up to zero?,"Because energy is conserved, it cannot be created or destroyed. Any energy lost by one component must be gained by another, so the net change across the entire closed system is always zero.",claude-4.6-sonnet-thinking,8.59,1,1,1,The answer correctly identifies the Law of Conservation of Energy as the underlying principle and explains that energy transfer between components results in a net change of zero within the system boundary.,"The answer correctly cites energy conservation, explaining that in a closed system any loss by one component is gained by another, making the total change zero.","The answer correctly cites energy conservation, explaining that losses in one component equal gains in another, so the net change is zero.",1,0
HS-PS3-028,HS-PS3,HS-PS3-2,conceptual,"Why does a stretched rubber band have more energy than a relaxed one, even though neither is moving?","A stretched rubber band has increased elastic potential energy because its molecules are pulled into positions farther from their natural equilibrium. Energy is stored in the relative positions of the particles, not in their motion.",claude-4.6-sonnet-thinking,7.82,1,1,1,"The answer correctly identifies that the energy is stored as elastic potential energy due to the relative positions of the molecules, which aligns perfectly with the requirements of standard HS-PS3-2.","The answer correctly explains that a stretched rubber band stores elastic potential energy due to its molecules being displaced from equilibrium, showing that macroscopic energy can be accounted for by the relative positions of particles.","The answer correctly explains that the extra energy is elastic potential stored in the displaced molecular positions, addressing the macroscopic energy as due to particle positions per HS-PS3-2.",1,0
HS-PS3-035,HS-PS3,HS-PS3-3,conceptual,Why does a solar cell produce electricity only when light hits it?,"Light photons transfer energy to electrons in the solar cell's semiconductor material, giving them enough energy to move and create an electric current. Without incoming light energy, the electrons remain in lower energy states and no current flows.",claude-4.6-sonnet-thinking,7.77,1,1,1,"The answer accurately describes the photovoltaic effect by explaining how photon energy facilitates the movement of electrons to create current, which is appropriate for the high school level.","The answer correctly explains that photon energy excites electrons to create current, and without light no excitation occurs.","The answer correctly explains that photons provide energy to excite electrons, enabling current flow, and without light no excitation occurs.",1,0
HS-PS3-053,HS-PS3,HS-PS3-1,applied,"A 2 kg ball is dropped from a height of 5 m. If air resistance is negligible, what is the ball's kinetic energy just before it hits the ground?","Using conservation of energy, the kinetic energy equals the lost gravitational potential energy: KE = mgh = 2 × 9.8 × 5 = 98 J. All the potential energy converts to kinetic energy.",claude-4.6-sonnet-thinking,5.93,1,1,1,The reference answer correctly applies the principle of conservation of energy and provides a precise calculation of the kinetic energy using the given mass and height.,"The answer correctly uses conservation of energy to compute the ball's kinetic energy as 98 J, which directly answers the question and aligns with the energy‑change modeling required by HS‑PS3-1.","The answer correctly applies conservation of energy and computes the kinetic energy as 98 J, fully addressing the question.",1,0
HS-PS3-060,HS-PS3,HS-PS3-2,applied,"A rubber band is stretched and then released to launch a small ball. Where is the energy stored just before release, and what form does it take just after the ball leaves the band?","Just before release, energy is stored as elastic potential energy in the stretched rubber band (related to the relative positions of its particles). Just after release, that energy has been converted into kinetic energy of the moving ball (related to the motion of the ball's particles).",claude-4.6-sonnet-thinking,5.27,1,1,1,The answer accurately identifies the energy transformation from elastic potential energy (position) to kinetic energy (motion) in alignment with the standard's emphasis on particle-level interpretations.,"The answer correctly states that energy is stored as elastic potential energy (related to relative positions) before release and is converted to kinetic energy (related to motion) after release, which matches the standard's focus on energy from particle motion and position.","The answer correctly identifies elastic potential energy stored in the stretched band before release and kinetic energy of the ball after release, fulfilling the standard.",1,0
HS-PS3-067,HS-PS3,HS-PS3-3,applied,"A student builds a rubber-band-powered car. If the student winds the rubber band more tightly before releasing it, how does that affect the car's performance and why?","Winding the rubber band more tightly stores more elastic potential energy in it. When released, more of that stored energy converts to kinetic energy, so the car moves faster and travels a greater distance.",claude-4.6-sonnet-thinking,7.59,1,1,1,The answer accurately identifies the energy conversion process and the relationship between stored elastic potential energy and the resulting kinetic energy.,"The answer correctly explains that winding the rubber band more tightly stores more elastic potential energy, which converts to greater kinetic energy, resulting in a faster car that travels farther.","The answer correctly explains that tighter winding stores more elastic potential energy, which converts to more kinetic energy, resulting in higher speed and longer travel, matching the standard.",1,0
HS-PS3-074,HS-PS3,HS-PS3-4,applied,"If you drop a hot metal spoon (80°C) into a cup of cold water (10°C) in an insulated container, what will happen to the temperatures of the spoon and the water over time?",The spoon will cool down and the water will warm up until both reach the same intermediate equilibrium temperature. Thermal energy transfers from the hotter spoon to the cooler water until energy is distributed more uniformly throughout the system.,claude-4.6-sonnet-thinking,13.73,1,1,1,"The answer accurately describes the direction of thermal energy transfer and the attainment of thermal equilibrium, directly aligning with the requirements of standard HS-PS3-4.","The answer correctly describes heat transfer from the hot spoon to the cold water until they reach a common equilibrium temperature, which aligns with the standard's requirement to show thermal energy transfer leading to a more uniform energy distribution.","The answer correctly explains that heat will flow from the hot spoon to the cold water until both reach a common equilibrium temperature, matching the expected description of thermal energy transfer.",1,0
HS-PS4-001,HS-PS4,HS-PS4-1,recall,"What is the mathematical equation that relates the speed, frequency, and wavelength of a wave?","The wave speed equation is v = fλ, where v is the wave speed, f is the frequency, and λ (lambda) is the wavelength.",claude-4.6-sonnet-thinking,9.93,1,1,1,"The answer accurately identifies the fundamental wave equation and correctly defines all the variables, which directly addresses the question and the associated science standard.","The equation v = fλ correctly and completely expresses the relationship among wave speed, frequency, and wavelength.","The answer correctly provides the standard wave relationship v = fλ, fully addressing the question.",1,0
HS-PS4-004,HS-PS4,HS-PS4-2,recall,What is an analog signal?,"An analog signal is a continuous signal that varies smoothly over time and can take any value within a range, like the varying voltage in a traditional telephone line.",claude-4.6-sonnet-thinking,5.24,1,1,1,"The answer accurately defines an analog signal as continuous and variable, providing a clear example appropriate for high school level understanding of the topic.","The answer accurately defines an analog signal as a continuous, smoothly varying quantity, which is correct and sufficient for the question.","The answer accurately defines an analog signal as a continuous, smoothly varying signal that can assume any value within a range and gives a relevant example.",1,0
HS-PS4-008,HS-PS4,HS-PS4-3,recall,What does the wave model of light describe that the particle model cannot easily explain?,"The wave model explains behaviors such as diffraction and interference, where light bends around obstacles and waves overlap to create patterns of constructive and destructive interference.",claude-4.6-sonnet-thinking,9.14,1,1,1,"The answer correctly identifies diffraction and interference as key phenomena that the wave model explains and the particle model does not easily account for, which is a core concept of the standard.","The wave model correctly accounts for diffraction and interference, phenomena that the particle model struggles to explain, aligning with HS‑PS4‑3.",The answer correctly identifies diffraction and interference as phenomena explained by the wave model that the particle model cannot easily account for.,1,0
HS-PS4-018,HS-PS4,HS-PS4-1,conceptual,Why does the wavelength of a wave decrease when it travels from one medium to another where it slows down?,"When a wave enters a slower medium, its frequency stays the same (since frequency is determined by the source), so the wavelength must decrease to keep the relationship v = fλ satisfied. Shorter wavelengths allow the same number of wave cycles per second to fit into the slower-moving wave.",claude-4.6-sonnet-thinking,8.14,1,1,1,The answer correctly explains that frequency remains constant when a wave changes media and uses the mathematical relationship v = fλ to show that a decrease in speed must result in a decrease in wavelength.,"The answer correctly states that frequency remains unchanged when a wave changes medium, uses the wave equation v = fλ to show that a decrease in speed requires a proportional decrease in wavelength, and connects this to the standard’s requirement to use mathematical relationships to support a claim",The answer correctly explains that frequency remains unchanged and therefore wavelength must decrease to satisfy v = fλ when the wave slows in a new medium.,1,0
HS-PS4-025,HS-PS4,HS-PS4-2,conceptual,How does converting a sound wave into digital data allow it to be stored and replayed accurately?,The sound wave is sampled at regular intervals and each sample is assigned a numerical value (binary code). This sequence of numbers can be stored and later used to reconstruct a very close approximation of the original wave.,claude-4.6-sonnet-thinking,10.48,1,1,1,"The answer accurately describes the fundamental process of digitization through sampling and binary encoding, which allows for the precise storage and reconstruction of information.","The answer correctly describes sampling, quantization, storage, and reconstruction, showing how digital conversion enables accurate storage and replay of a sound wave.","The answer correctly explains that sampling the sound wave and encoding each sample as binary numbers enables accurate storage and later reconstruction, which adequately addresses the question.",1,0
HS-PS4-029,HS-PS4,HS-PS4-3,conceptual,Why is the wave model more useful than the particle model for explaining how light bends when it passes through a lens?,"The wave model explains refraction by describing how wavefronts change speed and direction at a boundary between materials, which naturally accounts for bending. The particle model does not easily explain why light spreads and bends continuously through a medium the way waves do.",claude-4.6-sonnet-thinking,9.08,1,1,1,"The answer correctly identifies that the wave model explains refraction through changes in wavefront speed and direction, a phenomenon that is far more complex to model using classical particles.","The answer correctly explains that the wave model accounts for refraction through changing wavefront speed and direction at material boundaries, making it more useful for describing lens bending than the particle model.","The answer correctly explains that the wave model accounts for refraction via changing wave speed and direction, making it more useful than the particle model for describing light bending in a lens.",1,0
HS-PS4-043,HS-PS4,HS-PS4-1,applied,A sound wave traveling through air has a frequency of 440 Hz and a wavelength of 0.773 m. What is the speed of sound in air under these conditions?,"Using v = fλ, the speed is 440 Hz × 0.773 m ≈ 340 m/s, which matches the known speed of sound in air at room temperature.",claude-4.6-sonnet-thinking,5.12,1,1,1,The reference answer correctly applies the wave speed formula v = fλ and provides an accurate calculation that directly addresses the question and the standard's requirements.,"The calculation correctly applies v = fλ to find ~340 m/s, which matches the expected speed of sound in air, providing a complete answer.","The answer correctly applies v = fλ, computes ~340 m/s, and fully answers the question.",1,0
HS-PS4-050,HS-PS4,HS-PS4-2,applied,"If you copy a digital photo 100 times from one device to another, how does the quality of the 100th copy compare to the original?",The quality of the 100th copy is identical to the original because digital data is stored as binary code (0s and 1s) that can be copied exactly without any loss of information.,claude-4.6-sonnet-thinking,12.57,1,1,1,"The answer correctly identifies that digital information can be replicated perfectly as binary code, highlighting a key advantage of digital over analog transmission.","The answer correctly states that digital copies retain identical quality because data is stored as binary and can be reproduced exactly, which addresses the advantage of lossless digital transmission and storage.","The answer correctly states that digital copies remain identical in quality to the original, reflecting the advantage of lossless digital transmission and storage.",1,0
HS-PS4-053,HS-PS4,HS-PS4-3,applied,A solar cell generates electricity when light hits it. Does the wave model or the particle model better explain why only light above a certain frequency causes current to flow?,"The particle (photon) model better explains this. Each photon must carry enough energy (E = hf) to knock an electron free; below the threshold frequency, individual photons lack sufficient energy regardless of light intensity.",claude-4.6-sonnet-thinking,9.93,1,1,1,The answer correctly identifies the particle model as the explanation for the threshold frequency in the photoelectric effect and accurately explains the relationship between photon energy and frequency.,"The answer correctly identifies the particle (photon) model as the better explanation for the frequency threshold in a solar cell, invoking E = hf and noting intensity independence, which aligns with the photoelectric effect and satisfies the standard.","The answer correctly identifies the photon (particle) model as the appropriate explanation for the frequency threshold in a solar cell, linking photon energy to the band‑gap requirement.",1,0
HS-PS4-060,HS-PS4,HS-PS4-4,applied,"If a microwave oven emits radiation at about 2.45 GHz, which is absorbed by water molecules, why would a completely dry ceramic plate stay cool while a water-containing food item heats up?","Microwave radiation at 2.45 GHz is specifically absorbed by water molecules, causing them to vibrate and generate heat. Dry ceramic lacks significant water content, so it absorbs very little microwave energy and stays cool while the food heats up.",claude-4.6-sonnet-thinking,10.19,1,1,1,"The answer accurately identifies that the interaction between microwave radiation and matter depends on the material's molecular properties, specifically the presence of polar molecules like water, which is appropriate for the HS-PS4-4 standard.","The answer correctly explains that microwaves at 2.45 GHz heat water by causing dipole vibration, and that dry ceramic, lacking water, absorbs little energy and stays cool.","The answer correctly explains that water molecules absorb the 2.45 GHz microwaves and heat up, while dry ceramic lacks water and thus absorbs little energy, staying cool.",1,0
