area,standard,question_type,question,reason,round
HS-LS1,HS-LS1-2,recall,What is the correct order of the levels of biological organization from smallest to largest within a multicellular organism?,fk_grade=16.7_out_of_band,2
HS-LS1,HS-LS1-2,recall,What are the four main types of tissue found in the human body?,fk_grade=4.0_out_of_band,2
HS-LS1,HS-LS1-2,recall,What is an organ system?,fk_grade=2.9_out_of_band,2
HS-LS1,HS-LS1-3,recall,What is the difference between a negative feedback mechanism and a positive feedback mechanism?,fk_grade=14.3_out_of_band,2
HS-LS1,HS-LS1-4,recall,What are stem cells?,fk_grade=-2.2_out_of_band,2
HS-LS1,HS-LS1-5,recall,What is the overall chemical equation for photosynthesis?,fk_grade=14.1_out_of_band,2
HS-LS1,HS-LS1-7,recall,What is the overall chemical equation for cellular respiration?,fk_grade=14.1_out_of_band,2
HS-LS1,HS-LS1-7,recall,What molecule is the primary energy-carrying product of cellular respiration?,fk_grade=17.8_out_of_band,2
HS-LS1,HS-LS1-2,conceptual,Why do cells in a multicellular organism need to be organized into tissues rather than just working independently?,fk_grade=14.4_out_of_band,2
HS-LS1,HS-LS1-2,conceptual,Why is it important that organ systems interact with each other rather than operating completely independently in the body?,fk_grade=14.8_out_of_band,2
HS-LS1,HS-LS1-6,conceptual,"Why are large biological molecules like proteins and lipids considered 'carbon-based' even though they also contain hydrogen, oxygen, and other elements?",fk_grade=16.2_out_of_band,2
HS-LS2,HS-LS2-2,recall,What is biodiversity?,fk_grade=17.0_out_of_band,2
HS-LS2,HS-LS2-4,recall,What is a trophic level?,fk_grade=2.9_out_of_band,2
HS-LS2,HS-LS2-4,recall,What is the difference between gross primary productivity (GPP) and net primary productivity (NPP) in an ecosystem?,fk_grade=15.3_out_of_band,2
HS-LS2,HS-LS2-5,recall,What is the overall chemical equation for cellular respiration?,fk_grade=14.1_out_of_band,2
HS-LS2,HS-LS2-5,recall,What carbon-containing molecules are stored in the geosphere that originally came from ancient living organisms?,fk_grade=14.6_out_of_band,2
HS-LS2,HS-LS2-6,recall,What is ecological stability?,fk_grade=18.4_out_of_band,2
HS-LS2,HS-LS2-6,recall,What term describes the process by which one ecosystem gradually transforms into a different ecosystem over time due to changing conditions?,fk_grade=15.1_out_of_band,2
HS-LS2,HS-LS2-6,recall,What is a keystone species?,fk_grade=2.9_out_of_band,2
HS-LS2,HS-LS2-6,recall,What is a trophic cascade?,fk_grade=2.9_out_of_band,2
HS-LS2,HS-LS2-7,recall,What is biodiversity?,fk_grade=17.0_out_of_band,2
HS-LS2,HS-LS2-2,conceptual,Why does habitat fragmentation tend to reduce biodiversity in an ecosystem?,fk_grade=15.5_out_of_band,2
HS-LS2,HS-LS2-3,conceptual,Why do aerobic organisms release more energy from glucose than anaerobic organisms do?,fk_grade=14.9_out_of_band,2
HS-LS2,HS-LS2-3,conceptual,How does the presence or absence of oxygen determine which pathway—aerobic or anaerobic—a facultative organism uses?,fk_grade=16.5_out_of_band,2
HS-LS2,HS-LS2-7,conceptual,Why does reducing habitat fragmentation help maintain biodiversity in an ecosystem?,fk_grade=17.7_out_of_band,2
HS-LS2,HS-LS2-7,conceptual,How does introducing a buffer zone of native vegetation around agricultural fields help protect nearby aquatic ecosystems?,fk_grade=16.7_out_of_band,2
HS-LS2,HS-LS2-7,conceptual,Why can restoring a keystone species to an ecosystem be an effective strategy for recovering overall biodiversity?,fk_grade=17.4_out_of_band,2
HS-LS2,HS-LS2-8,conceptual,Why do wolves hunt in packs instead of alone?,fk_grade=2.3_out_of_band,2
HS-LS3,HS-LS3-1,recall,What is a gene?,fk_grade=-2.2_out_of_band,2
HS-LS3,HS-LS3-1,recall,What is an allele?,fk_grade=3.7_out_of_band,2
HS-LS3,HS-LS3-1,recall,What does it mean for a trait to be dominant?,fk_grade=2.5_out_of_band,2
HS-LS3,HS-LS3-1,recall,What is a mutation?,fk_grade=3.7_out_of_band,2
HS-LS3,HS-LS3-2,recall,What is a mutation?,fk_grade=3.7_out_of_band,2
HS-LS3,HS-LS3-2,recall,What process in sexually reproducing organisms produces gametes and creates new genetic combinations through crossing over and independent assortment?,fk_grade=19.8_out_of_band,2
HS-LS3,HS-LS3-3,recall,What is a Punnett square used for in genetics?,fk_grade=3.7_out_of_band,2
HS-LS3,HS-LS3-2,conceptual,How can a mistake during DNA replication become a heritable genetic variation?,fk_grade=16.6_out_of_band,2
HS-LS3,HS-LS3-3,conceptual,Why is genetic variation within a population important for a species' ability to survive a new disease?,fk_grade=14.6_out_of_band,2
HS-LS3,HS-LS3-3,conceptual,Why does the probability of inheriting two copies of a rare recessive allele increase when closely related individuals reproduce together?,fk_grade=18.2_out_of_band,2
HS-LS3,HS-LS3-3,conceptual,Why do traits influenced by many genetic and environmental factors show more variation in a population than traits controlled by a single gene?,fk_grade=14.4_out_of_band,2
HS-LS4,HS-LS4-1,recall,What type of molecular evidence is used to determine evolutionary relationships between species?,fk_grade=16.7_out_of_band,2
HS-LS4,HS-LS4-2,recall,What is a mutation?,fk_grade=3.7_out_of_band,2
HS-LS4,HS-LS4-2,recall,What does it mean for a trait to be 'heritable'?,fk_grade=3.7_out_of_band,2
HS-LS4,HS-LS4-3,recall,What does the term 'natural selection' mean in evolutionary biology?,fk_grade=14.3_out_of_band,2
HS-LS4,HS-LS4-6,recall,What does the term 'invasive species' mean?,fk_grade=4.0_out_of_band,2
HS-LS4,HS-LS4-1,conceptual,Why is the fossil record considered evidence for biological evolution?,fk_grade=15.4_out_of_band,2
HS-LS4,HS-LS4-1,conceptual,How does DNA sequence comparison between species provide evidence for common ancestry?,fk_grade=14.7_out_of_band,2
HS-LS4,HS-LS4-1,conceptual,How does the geographic distribution of species (biogeography) serve as evidence for evolution and common ancestry?,fk_grade=15.7_out_of_band,2
HS-LS4,HS-LS4-1,conceptual,Why does the similarity of embryonic development stages across very different vertebrate species support common ancestry?,fk_grade=18.7_out_of_band,2
HS-LS4,HS-LS4-1,conceptual,"How do analogous structures differ from homologous structures, and why is this distinction important for determining common ancestry?",fk_grade=15.7_out_of_band,2
HS-LS4,HS-LS4-2,conceptual,Why does heritable genetic variation matter for natural selection to work?,fk_grade=14.4_out_of_band,2
HS-LS4,HS-LS4-3,conceptual,Why do organisms with a beneficial heritable trait tend to make up a larger proportion of a population over many generations?,fk_grade=15.6_out_of_band,2
HS-LS4,HS-LS4-3,conceptual,How does probability explain why a favorable trait spreads through a population faster when it provides a large survival advantage compared to a small one?,fk_grade=14.5_out_of_band,2
HS-LS4,HS-LS4-3,conceptual,Why is it important that an advantageous trait be heritable—rather than just beneficial—for its proportion in a population to increase over time?,fk_grade=15.0_out_of_band,2
HS-LS4,HS-LS4-6,conceptual,Why do wildlife corridor simulations show higher species survival rates when habitat patches are connected rather than isolated?,fk_grade=15.7_out_of_band,2
HS-LS4,HS-LS4-6,conceptual,Why does reducing habitat fragmentation help maintain biodiversity more effectively than protecting only a single large reserve?,fk_grade=17.4_out_of_band,2
HS-LS4,HS-LS4-6,conceptual,How does introducing an invasive species into a simulation model demonstrate a threat to native biodiversity?,fk_grade=16.5_out_of_band,2
HS-LS4,HS-LS4-6,conceptual,How does adjusting a fishing quota variable in a marine biodiversity simulation reveal why overfishing disrupts an ecosystem?,fk_grade=19.0_out_of_band,2
HS-LS4,HS-LS4-6,conceptual,Why does a reforestation simulation predict faster recovery of bird species diversity when native tree species are planted instead of a single non-native species?,fk_grade=16.9_out_of_band,2
HS-LS4,HS-LS4-6,conceptual,Why do simulations of climate change show that species with narrow temperature tolerance ranges face higher extinction risk than generalist species?,fk_grade=14.5_out_of_band,2
HS-LS4,HS-LS4-6,conceptual,How does increasing the size of a protected area in a simulation explain why larger reserves support greater biodiversity?,fk_grade=15.4_out_of_band,2
HS-LS4,HS-LS4-6,applied,"If a simulation shows that building wildlife corridors between two fragmented forests increases the gene flow between isolated deer populations, what biodiversity outcome would you predict after several generations?",fk_grade=20.5_out_of_band,2
HS-LS4,HS-LS4-6,applied,"In a simulation of an invasive plant species spreading through a native grassland, if a removal program eliminates 80% of the invasive plants each year, how would native plant species richness most likely change over time?",fk_grade=17.5_out_of_band,2
HS-LS4,HS-LS4-6,applied,"If a simulation of a captive breeding program shows that releasing 200 individuals of an endangered species per year maintains a wild population above the minimum viable population size, what would happen to long-term extinction risk if the release rate dropped to 50 individuals per year?",fk_grade=23.4_out_of_band,2
HS-LS4,HS-LS4-6,applied,"A simulation tests the effect of reducing light pollution near a sea turtle nesting beach on hatchling survival. If the model shows hatchlings navigate toward the ocean 40% more successfully under reduced light conditions, how would you predict the local sea turtle population size to change over several decades?",fk_grade=14.2_out_of_band,2
HS-ESS1,HS-ESS1-5,recall,What is the theory of plate tectonics?,fk_grade=4.0_out_of_band,2
HS-ESS1,HS-ESS1-5,recall,What is seafloor spreading?,fk_grade=0.7_out_of_band,2
HS-ESS1,HS-ESS1-5,recall,What is a subduction zone?,fk_grade=2.9_out_of_band,2
HS-ESS1,HS-ESS1-1,applied,"If the Sun were only halfway through its main-sequence life span, approximately how many more years would it continue fusing hydrogen in its core before becoming a red giant?",fk_grade=14.8_out_of_band,2
HS-ESS1,HS-ESS1-1,applied,"A star has twice the mass of our Sun. How would you predict its main-sequence life span to compare to the Sun's, and why?",fk_grade=3.3_out_of_band,2
HS-ESS2,HS-ESS2-1,recall,What are the three main types of plate boundaries?,fk_grade=2.3_out_of_band,2
HS-ESS2,HS-ESS2-2,recall,What is a feedback loop in Earth's systems?,fk_grade=2.3_out_of_band,2
HS-ESS2,HS-ESS2-2,recall,What is the ice-albedo feedback?,fk_grade=2.9_out_of_band,2
HS-ESS2,HS-ESS2-4,recall,What is the greenhouse effect?,fk_grade=2.9_out_of_band,2
HS-ESS2,HS-ESS2-4,recall,What is Earth's albedo?,fk_grade=0.7_out_of_band,2
HS-ESS3,HS-ESS3-1,recall,What is a floodplain?,fk_grade=0.7_out_of_band,2
HS-ESS3,HS-ESS3-2,recall,What is a cost-benefit ratio in the context of evaluating energy resource solutions?,fk_grade=14.9_out_of_band,2
HS-ESS3,HS-ESS3-3,recall,What is biodiversity?,fk_grade=17.0_out_of_band,2
HS-ESS3,HS-ESS3-3,recall,What is a computational simulation?,fk_grade=14.7_out_of_band,2
HS-ESS3,HS-ESS3-5,recall,What is a global climate model (GCM)?,fk_grade=4.0_out_of_band,2
HS-ESS3,HS-ESS3-6,recall,What is the carbon cycle?,fk_grade=2.9_out_of_band,2
HS-ESS3,HS-ESS3-6,recall,What is the greenhouse effect?,fk_grade=2.9_out_of_band,2
HS-ESS3,HS-ESS3-6,recall,What is a feedback loop in the context of Earth systems?,fk_grade=3.7_out_of_band,2
HS-ESS3,HS-ESS3-2,conceptual,Why do engineers use cost-benefit ratios when comparing different energy resource designs instead of just choosing the cheapest option?,fk_grade=15.4_out_of_band,2
HS-ESS3,HS-ESS3-2,conceptual,Why does the environmental impact of a mining operation factor into its cost-benefit analysis even if the company does not pay for that damage directly?,fk_grade=16.8_out_of_band,2
HS-ESS3,HS-ESS3-2,conceptual,How does the lifespan of an energy infrastructure design affect its overall cost-benefit ratio?,fk_grade=14.3_out_of_band,2
HS-ESS3,HS-ESS3-2,conceptual,Why might a renewable energy solution have a high initial cost but still rank favorably in a cost-benefit analysis compared to a fossil fuel solution?,fk_grade=16.8_out_of_band,2
HS-ESS3,HS-ESS3-2,conceptual,How does the availability of a local mineral or energy resource influence the cost side of a cost-benefit analysis for a given design solution?,fk_grade=16.9_out_of_band,2
HS-ESS3,HS-ESS3-2,conceptual,Why is it important to consider secondary or indirect benefits—such as job creation or energy independence—when evaluating competing energy resource designs?,fk_grade=20.7_out_of_band,2
HS-ESS3,HS-ESS3-3,conceptual,Why does overharvesting a single species often cause a decline in biodiversity across an entire ecosystem?,fk_grade=15.7_out_of_band,2
HS-ESS3,HS-ESS3-3,conceptual,How does sustainable forest management help maintain biodiversity compared to clear-cutting?,fk_grade=16.6_out_of_band,2
HS-ESS3,HS-ESS3-3,conceptual,How does reducing freshwater availability in a region affect both human populations and local biodiversity?,fk_grade=18.6_out_of_band,2
HS-ESS3,HS-ESS3-3,conceptual,Why does introducing a non-native invasive species after a natural resource disruption often make biodiversity losses worse?,fk_grade=17.4_out_of_band,2
HS-ESS3,HS-ESS3-3,conceptual,How does protecting biodiversity in an ecosystem help sustain the natural resources that human populations rely on?,fk_grade=16.7_out_of_band,2
HS-ESS3,HS-ESS3-4,conceptual,How does replacing impervious surfaces like concrete parking lots with permeable pavement reduce stress on natural water systems?,fk_grade=15.0_out_of_band,2
HS-ESS3,HS-ESS3-4,conceptual,"Why is using precision agriculture technology, such as sensors that monitor soil nutrients, considered a way to reduce human impact on natural systems?",fk_grade=16.5_out_of_band,2
HS-ESS3,HS-ESS3-2,applied,"A coastal city is choosing between offshore oil drilling and offshore wind energy to meet its power needs. If the city values long-term energy independence and wants to minimize environmental liability costs, which option would the cost-benefit analysis most likely favor?",fk_grade=14.9_out_of_band,2
HS-ESS3,HS-ESS3-3,applied,"If a computational model shows that a fishing community harvests cod at twice the species' reproduction rate, what does the simulation predict will happen to the cod population over time?",fk_grade=17.0_out_of_band,2
HS-ESS3,HS-ESS3-3,applied,"In a simulation where a rainforest is gradually cleared for agriculture, how would the model likely show biodiversity changing as deforestation increases from 10% to 50% of the forest area?",fk_grade=18.9_out_of_band,2
HS-ESS3,HS-ESS3-3,applied,"If a simulation introduces a cap on the number of trees logged per year in a managed forest, how would the predicted timber yield and forest biodiversity compare after 50 years versus an unmanaged scenario?",fk_grade=18.6_out_of_band,2
HS-ESS3,HS-ESS3-5,applied,"If global average temperatures increase by 2°C above pre-industrial levels, what does climate model data predict will happen to Arctic sea ice extent by the end of the century?",fk_grade=15.7_out_of_band,2
HS-ESS3,HS-ESS3-6,applied,"If you run a climate simulation that doubles the concentration of CO2 in the atmosphere, what change would the model most likely predict for global average surface temperature, and which Earth system interaction drives that result?",fk_grade=18.1_out_of_band,2
HS-ESS3,HS-ESS3-6,applied,"Using a computational land-use model, if a large forested area is converted to paved urban surfaces, what would the model most likely predict happens to local surface water runoff during a rainstorm compared to before the land-use change?",fk_grade=20.0_out_of_band,2
HS-ETS1,HS-ETS1-3,recall,What does 'reliability' mean when used as a constraint in evaluating an engineering solution?,fk_grade=14.3_out_of_band,2
HS-ETS1,HS-ETS1-3,recall,What are 'prioritized criteria' in the context of evaluating engineering solutions?,fk_grade=17.7_out_of_band,2
HS-ETS1,HS-ETS1-1,conceptual,Why is it important to express design criteria in quantitative terms rather than just qualitative descriptions?,fk_grade=14.3_out_of_band,2
HS-ETS1,HS-ETS1-1,conceptual,Why must engineers account for unintended societal consequences when specifying criteria for a solution to a global challenge?,fk_grade=17.7_out_of_band,2
HS-ETS1,HS-ETS1-1,conceptual,Why is it necessary to consider global scale when specifying criteria for solutions to major challenges like climate change or clean water access?,fk_grade=15.4_out_of_band,2
HS-ETS1,HS-ETS1-3,conceptual,Why do engineers have to prioritize criteria when evaluating a solution instead of just trying to satisfy all criteria equally?,fk_grade=17.6_out_of_band,2
HS-ETS1,HS-ETS1-3,conceptual,How does the constraint of reliability influence the trade-offs an engineer faces when designing a solution?,fk_grade=14.3_out_of_band,2
HS-ETS1,HS-ETS1-4,conceptual,Why do engineers use computer simulations instead of always building physical prototypes to test their solutions?,fk_grade=14.3_out_of_band,2
HS-ETS1,HS-ETS1-4,conceptual,How does a computer simulation help engineers understand interactions between different systems in a complex problem?,fk_grade=15.7_out_of_band,2
HS-ETS1,HS-ETS1-4,conceptual,Why is it important to validate a computer simulation against real-world data before using it to make design decisions?,fk_grade=14.8_out_of_band,2
HS-ETS1,HS-ETS1-4,conceptual,How does increasing the number of variables in a simulation model make evaluating a proposed solution more complex?,fk_grade=15.0_out_of_band,2
HS-ETS1,HS-ETS1-4,conceptual,Why can two different proposed solutions produce very different outcomes in a simulation even when they seem similar on paper?,fk_grade=14.0_out_of_band,2
HS-ETS1,HS-ETS1-4,conceptual,How does modeling the impact of a proposed solution on the environment within a simulation help engineers make better design choices?,fk_grade=14.5_out_of_band,2
HS-ETS1,HS-ETS1-4,conceptual,How does a computer simulation allow engineers to compare trade-offs between competing design solutions more objectively?,fk_grade=16.5_out_of_band,2
HS-ETS1,HS-ETS1-4,conceptual,Why might a simulation of a proposed solution to a real-world problem still have limitations even if it is very detailed and well-validated?,fk_grade=14.9_out_of_band,2
HS-PS1,HS-PS1-2,recall,What are valence electrons?,llm_inappropriate,2
HS-PS1,HS-PS1-7,recall,What is a balanced chemical equation?,llm_inappropriate,2
HS-PS2,HS-PS2-1,recall,What is the formula for Newton's second law of motion?,llm_inappropriate,2
HS-PS2,HS-PS2-5,recall,What is the name of the phenomenon in which a changing magnetic field produces an electric current in a conductor?,llm_inappropriate,2
HS-PS2,HS-PS2-5,recall,What is an electromagnet?,llm_inappropriate,2
HS-PS2,HS-PS2-5,recall,What is the term for the induced voltage that drives a current when a conductor experiences a changing magnetic field?,llm_inappropriate,2
HS-PS2,HS-PS2-6,recall,What is a composite material?,llm_inappropriate,2
HS-PS2,HS-PS2-6,recall,What is meant by the term 'crystalline structure' in a solid material?,llm_inappropriate,2
HS-PS2,HS-PS2-6,recall,"What is a semiconductor, and what makes its molecular structure different from a conductor?",llm_inappropriate,2
HS-PS2,HS-PS2-6,recall,What does the term 'cross-linking' mean in the context of polymer materials?,llm_inappropriate,2
HS-PS2,HS-PS2-6,conceptual,Why is diamond much harder than graphite even though both are made entirely of carbon atoms?,llm_inappropriate,2
HS-PS2,HS-PS2-6,conceptual,Why does adding carbon atoms to iron to make steel make the material significantly stronger?,llm_inappropriate,2
HS-PS2,HS-PS2-6,conceptual,How does the molecular structure of Kevlar give it such high resistance to tearing and impact?,llm_inappropriate,2
HS-PS2,HS-PS2-6,conceptual,"Why are metals generally good conductors of electricity, while most nonmetals are not, based on their molecular structure?",llm_inappropriate,2
HS-PS2,HS-PS2-6,conceptual,"Why do ceramic materials tend to be hard but brittle, even though their atoms are strongly bonded?",llm_inappropriate,2
HS-PS2,HS-PS2-6,conceptual,How does cross-linking polymer chains in vulcanized rubber make it more elastic and durable than natural rubber?,llm_inappropriate,2
HS-PS2,HS-PS2-6,conceptual,Why do shape-memory alloys like nitinol return to their original shape after being deformed when heated?,llm_inappropriate,2
HS-PS2,HS-PS2-6,conceptual,"Why do hydrogels used in medical implants allow small molecules to pass through them while blocking larger ones, based on their molecular structure?",llm_inappropriate,2
HS-PS2,HS-PS2-6,applied,"A bulletproof vest is made from Kevlar fibers. If a bullet strikes the vest, how does the molecular structure of Kevlar allow it to absorb and spread the bullet's energy without breaking?",llm_inappropriate,2
HS-PS2,HS-PS2-6,applied,Engineers replacing steel bridge cables with carbon fiber cables claim the new cables will be stronger and lighter. How does the molecular-level arrangement of carbon atoms in carbon fiber explain this improvement?,llm_inappropriate,2
HS-PS2,HS-PS2-6,applied,A rubber band can be stretched far and still snap back to its original shape. How does the molecular structure of rubber explain this elastic behavior?,llm_inappropriate,2
HS-PS2,HS-PS2-6,applied,Gore-Tex jackets keep rain out but still let sweat vapor escape. How does the molecular-level structure of Gore-Tex make both of these things possible at the same time?,llm_inappropriate,2
HS-PS2,HS-PS2-6,applied,"A manufacturer adds more cross-links between the polymer chains in a plastic to make it stiffer. If you added too many cross-links, what would happen to the plastic's flexibility and why?",llm_inappropriate,2
HS-PS2,HS-PS2-6,applied,Shape-memory alloys like Nitinol are used in medical stents that expand into the correct shape inside blood vessels. How does the molecular-level crystal structure of Nitinol allow it to 'remember' and return to its original shape when warmed?,llm_inappropriate,2
HS-PS2,HS-PS2-6,applied,Carbon nanotubes are added to a polymer to create a stronger composite material for airplane parts. How does the molecular structure of carbon nanotubes contribute to the composite's increased strength?,llm_inappropriate,2
HS-PS2,HS-PS2-6,applied,"Aerogel is used as insulation in Mars rovers and space suits. Given that aerogel is made of a silica molecular network that is about 99% air, how does its molecular structure explain why it is such an effective thermal insulator?",llm_inappropriate,2
HS-PS3,HS-PS3-2,recall,What is the term for the energy an object has due to its motion?,llm_inappropriate,2
HS-PS3,HS-PS3-3,recall,What is energy conversion?,llm_inappropriate,2
HS-PS3,HS-PS3-5,recall,"What are the two types of magnetic poles, and how do they interact with each other?",llm_inappropriate,2
HS-PS4,HS-PS4-1,recall,What is the definition of the frequency of a wave?,llm_inappropriate,2
HS-PS4,HS-PS4-1,recall,At what speed do electromagnetic waves travel in a vacuum?,llm_inappropriate,2
HS-PS4,HS-PS4-2,recall,What is a 'bit' in the context of digital information?,llm_inappropriate,2
HS-PS4,HS-PS4-3,recall,What does the wavelength of an electromagnetic wave represent?,llm_inappropriate,2
HS-PS4,HS-PS4-4,recall,What is the electromagnetic spectrum?,llm_inappropriate,2
HS-PS4,HS-PS4-4,recall,What does it mean for electromagnetic radiation to be 'ionizing'?,llm_inappropriate,2
HS-PS4,HS-PS4-4,recall,"What is a 'peer-reviewed' publication, and why is it considered a reliable source of scientific claims?",llm_inappropriate,2
HS-PS4,HS-PS4-4,recall,Which part of the electromagnetic spectrum has the highest frequency and therefore the most energy per photon?,llm_inappropriate,2
HS-PS4,HS-PS4-5,recall,What type of wave does a fiber optic cable use to transmit information?,llm_inappropriate,2
HS-PS4,HS-PS4-2,conceptual,How does digitizing a signal make it possible to compress information and reduce the amount of storage or bandwidth needed?,llm_inappropriate,2
HS-PS4,HS-PS4-4,conceptual,"Why does microwave radiation heat food by causing water molecules to rotate, while X-rays do not heat food the same way?",llm_inappropriate,2
HS-PS4,HS-PS4-4,conceptual,Why can gamma rays penetrate deep into human tissue while infrared radiation is mostly absorbed at the skin's surface?,llm_inappropriate,2
HS-PS4,HS-PS4-4,conceptual,Why does the ozone layer protect Earth's surface from harmful ultraviolet radiation?,llm_inappropriate,2
HS-PS4,HS-PS4-4,conceptual,Why does infrared radiation cause matter to heat up when it is absorbed?,llm_inappropriate,2
HS-PS4,HS-PS4-2,applied,"A photographer takes 1,000 high-resolution photos. If stored as uncompressed digital files versus printed on physical film, which method allows more photos to be stored in a smaller physical space, and how is this possible?",llm_inappropriate,2
HS-PS4,HS-PS4-2,applied,"Two friends want to send a private message. One sends a handwritten note delivered by mail, and the other sends an encrypted digital message over the internet. Which method better protects the message from being read by an unintended person, and why?",llm_inappropriate,2
HS-LS1,HS-LS1-2,recall,What is a tissue in biology?,llm_inappropriate,2
HS-LS1,HS-LS1-2,recall,"What organ is the central component of the circulatory system, and what is its primary function?",llm_inappropriate,2
HS-LS1,HS-LS1-2,recall,What term describes the smallest unit of life that can carry out all basic life functions?,llm_inappropriate,2
HS-LS1,HS-LS1-3,recall,What is homeostasis?,llm_inappropriate,2
HS-LS1,HS-LS1-4,recall,What is mitosis?,llm_inappropriate,2
HS-LS1,HS-LS1-6,recall,"What is the molecular formula of glucose, the most common simple sugar used in cellular processes?",llm_inappropriate,2
HS-LS1,HS-LS1-6,recall,What is an organic molecule?,llm_inappropriate,2
HS-LS1,HS-LS1-6,conceptual,"How do the carbon, hydrogen, and oxygen atoms in a glucose molecule get rearranged to form the carbon backbone of an amino acid?",llm_inappropriate,2
HS-LS2,HS-LS2-1,recall,What is carrying capacity?,llm_inappropriate,2
HS-LS2,HS-LS2-2,recall,What does species richness measure?,llm_inappropriate,2
HS-LS2,HS-LS2-2,recall,What is the difference between a population and a community in ecology?,llm_inappropriate,2
HS-LS2,HS-LS2-3,recall,What is the main waste product released into the atmosphere during aerobic cellular respiration?,llm_inappropriate,2
HS-LS2,HS-LS2-3,recall,What does the term 'anaerobic' mean in the context of cellular processes?,llm_inappropriate,2
HS-LS2,HS-LS2-3,recall,"What are the two main types of fermentation, and what waste products does each produce?",llm_inappropriate,2
HS-LS2,HS-LS2-5,recall,What gas do plants absorb from the atmosphere to use as a carbon source during photosynthesis?,llm_inappropriate,2
HS-LS2,HS-LS2-5,recall,In which organelle does photosynthesis take place in plant cells?,llm_inappropriate,2
HS-LS2,HS-LS2-7,recall,What is habitat fragmentation?,llm_inappropriate,2
HS-LS2,HS-LS2-7,recall,What is a wildlife corridor?,llm_inappropriate,2
HS-LS2,HS-LS2-8,recall,"What is cooperative hunting, and which type of animal commonly uses it?",llm_inappropriate,2
HS-LS2,HS-LS2-8,recall,What term describes a mutualistic relationship where animals of the same species live and work together in an organized social structure?,llm_inappropriate,2
HS-LS2,HS-LS2-8,recall,What is a dominance hierarchy in animal groups?,llm_inappropriate,2
HS-LS2,HS-LS2-3,conceptual,Why does carbon dioxide build up in an environment where only anaerobic respiration is occurring?,llm_inappropriate,2
HS-LS3,HS-LS3-1,recall,How many chromosomes are found in a typical human body cell?,llm_inappropriate,2
HS-LS3,HS-LS3-1,recall,What are the four nitrogenous bases found in DNA?,llm_inappropriate,2
HS-LS3,HS-LS3-1,recall,On what structures in the cell nucleus are genes located?,llm_inappropriate,2
HS-LS4,HS-LS4-1,recall,What are vestigial structures?,llm_inappropriate,2
HS-LS4,HS-LS4-2,recall,What is natural selection?,llm_inappropriate,2
HS-LS4,HS-LS4-3,recall,What is a heritable trait?,llm_inappropriate,2
HS-LS4,HS-LS4-4,recall,What is an adaptation in biology?,llm_inappropriate,2
HS-LS4,HS-LS4-5,recall,What does the term 'extinction' mean in biology?,llm_inappropriate,2
HS-LS4,HS-LS4-5,recall,What is natural selection?,llm_inappropriate,2
HS-LS4,HS-LS4-6,recall,What does the term 'biodiversity' mean?,llm_inappropriate,2
HS-LS4,HS-LS4-6,recall,What is habitat fragmentation?,llm_inappropriate,2
HS-LS4,HS-LS4-6,recall,What is a wildlife corridor?,llm_inappropriate,2
HS-LS4,HS-LS4-6,recall,What is a computer simulation in the context of science?,llm_inappropriate,2
HS-LS4,HS-LS4-6,recall,What does 'mitigation' mean when referring to human impacts on the environment?,llm_inappropriate,2
HS-LS4,HS-LS4-6,conceptual,Why does a simulation of a polluted river show a greater loss of species richness at points closer to the pollution source?,llm_inappropriate,2
HS-LS4,HS-LS4-6,applied,"A student runs a simulation where fishing quotas are cut by 50% in an overfished marine zone. If the model shows predator fish populations recovering, how would you expect prey species populations to change?",llm_inappropriate,2
HS-LS4,HS-LS4-6,applied,"A simulation models the effect of creating buffer zones of natural vegetation around agricultural fields. If the buffer zones are doubled in width, how would you predict pollinator species diversity in nearby crop areas to change?",llm_inappropriate,2
HS-LS4,HS-LS4-6,applied,"A student simulates replacing a monoculture farm with an agroforestry system that includes multiple plant species. Based on the simulation results showing increased insect diversity, how would you predict bird species richness on that land to respond?",llm_inappropriate,2
HS-LS4,HS-LS4-6,applied,"In a simulation, a coastal wetland is restored by removing a sea wall and allowing tidal flow to return. If the model predicts an increase in juvenile fish species using the wetland as a nursery, how would adult fish diversity in the adjacent ocean likely change over time?",llm_inappropriate,2
HS-ESS1,HS-ESS1-1,recall,What form of energy from the sun eventually reaches Earth after traveling through space?,llm_inappropriate,2
HS-ESS1,HS-ESS1-5,recall,Why is oceanic crust generally younger than continental crust?,llm_inappropriate,2
HS-ESS1,HS-ESS1-5,recall,What evidence from the ocean floor supports the theory of plate tectonics?,llm_inappropriate,2
HS-ESS1,HS-ESS1-5,conceptual,Why are oceanic rocks generally much younger than continental rocks?,llm_inappropriate,2
HS-ESS1,HS-ESS1-5,conceptual,How does seafloor spreading cause rocks to get older as you move farther away from a mid-ocean ridge?,llm_inappropriate,2
HS-ESS1,HS-ESS1-5,conceptual,Why do rocks on opposite sides of a mid-ocean ridge show mirror-image patterns of magnetic stripes?,llm_inappropriate,2
HS-ESS1,HS-ESS1-5,conceptual,"Why is ancient oceanic crust almost never found on Earth, even though Earth is about 4.5 billion years old?",llm_inappropriate,2
HS-ESS1,HS-ESS1-5,conceptual,How does the theory of plate tectonics explain why the oldest rocks on Earth are found on the interiors of continents?,llm_inappropriate,2
